ismainentityoldpayeebankind,ki_activitywithsimilaramounts_offlineretail_externalinternationaltransfer_v2,ki_firsttransactionbymainentity_offlineretail_externalinternationaltransfer_v1,ki_unusualnoemailnotification_offlineretail_externalinternationaltransfer_v1,ki_suspiciousamountunttlamt_offlineretail_externalinternationaltransfer_v2,ki_lowtotalamount_offlineretail_externalinternationaltransfer_v1,accountstatus,ki_suspiciousamountunttlamt_offlineretail_externalinternationaltransfer_v1,finding,payeeroutingtype,requestedamountnormalizedcurrency,ki_recentnamechange_offlineretail_externalinternationaltransfer_v1,ki_recentaddresschange_offlineretail_externalinternationaltransfer_v1,ki_recentemailchange_offlineretail_externalinternationaltransfer_v1,trxaccounttype,phasebmodeltrxscore,cs44,requestedamountasentered,actimizedayssinceaccounthaddebitandcreditonsameday,ki_activitywithsimilaramounts_offlineretail_externalinternationaltransfer_v1,model_offlineretail_externalinternationaltransfer_score,partycountrycd,ispayeehf
0,,0,92,,369253.65,4,,1,SWT,369253.65,2135,2097,2125,FX,40,FWT,369253.65,,,40,CA,1
0,,20,,,700,4,,1,SWT,700,2437,235,65,DDA,100,FWT,700,20,,100,US,1
0,,214,455,,107180.67,4,,1,ABA,107180.67,1135,947,759,DDA,35,FWT,107180.67,45,,35,US,1
0,,0,257,,2000,1,,1,SWT,2000,2505,1639,2491,DDA,40,FWT,2000,0,,40,US,1
0,,48,713,,5000,1,,1,ABA,5000,2501,2486,2500,FX,-10,FWT,5000,2,,-10,US,1
0,,0,143,,1000,15,,1,ABA,1000,461,22,1196,DDA,30,FWT,1000,2,,30,US,1
0,,0,185,,18800,15,,1,SWT,9400,,730,4098,DDA,55,FWT,9400,0,,55,us,1
0,,91,,,1000,99,,1,SWT,1000,134,93,123,FX,65,SWF,1000,,,65,us,1
0,,0,162,,1000,1,,1,ABA,1000,3581,3537,1303,DDA,50,FWT,1000,5,,50,US,1
0,,0,148,,10250,1,,1,ABA,10250,,10718,1041,DDA,55,FWT,10250,79,,55,US,1
0,,0,123,,10000,99,,1,SWT,10000,2558,1815,2546,DDA,85,FWT,10000,25,,75,US,1
0,,840,73,,25500,99,,1,SWT,25500,4097,4096,,FX,60,FWT,25500,215,,50,us,1
0,,0,61,,68500,1,,1,SWT,68500,,8982,5083,DDA,70,FWT,68500,157,,70,US,1
0,,137,135,,10000,15,,1,SWT,10000,2508,2493,2447,DDA,165,FWT,10000,13,,65,US,1
0,,0,,,280000,15,,1,SWT,280000,2559,2544,1030,DDA,53,FWT,280000,,,53,US,1
0,,935,323,1500,25000,99,25000,1,ABA,25000,,9039,,FX,25,FWT,25000,27,,25,US,1
0,,0,75,,29150,4,,1,SWT,29150,2550,2171,1392,FX,80,FWT,29150,45,,70,us,1
1,,25,222,,6000,4,,1,ABA,6000,33,1058,33,FX,-15,FWT,6000,118,,-15,US,1
0,,0,69,,26300,4,,1,SWT,26300,2536,272,,FX,85,FWT,26300,52,,85,US,1
0,,0,,,1000,1,,1,SWT,1000,5463,1293,2548,None,40,FWT,1000,2,,40,US,1
0,,354,24,,2550,4,,1,SWT,2550,664,2600,652,FX,30,FWT,2550,236,,20,US,1
0,,20,,,8000,1,,1,ABA,8000,32,32,31,DDA,30,FWT,8000,6,,30,US,1
0,,333,86,,3400,99,,1,ABA,3400,2543,2066,1302,FX,15,FWT,3400,13,,15,CA,1
0,,0,58,,48964,15,,1,ABA,48964,,6660,3823,FX,70,FWT,48964,58,,70,US,1
0,,0,401,,32500,4,,1,SWT,32500,,6426,8222,FX,68,FWT,32500,87,,68,US,1
0,,0,,,165500,99,,1,SWT,165500,32,32,32,DDA,95,FWT,165500,,,95,,1
0,,0,112,,49500,99,,1,SWT,49500,,7322,,FX,70,FWT,49500,19,,70,US,1
0,,472,65,,15000,4,,1,SWT,15000,,424,1282,FX,70,FWT,15000,388,,60,US,1
0,,93,751,,5000,99,,1,SWT,5000,2547,2532,2546,DDA,35,FWT,5000,20,,35,US,1
0,,0,,,5000,99,,1,SWT,5000,161,127,160,DDA,30,FWT,5000,,,30,US,1
0,,15,183,,1000,3,,1,ABA,1000,,1164,1060,FX,-15,FWT,1000,90,,-15,US,1
0,,0,39,,49357.16,3,,1,ABA,49357.16,2449,249,,FX,70,FWT,49357.16,170,,70,US,1
0,,0,,,30000,1,,1,SWT,30000,,459,43,DDA,70,FWT,30000,,,60,US,1
0,,1247,,,15000,15,,1,SWT,15000,2551,616,768,FX,68,FWT,15000,3,,68,US,1
0,,0,,,2533,15,,1,ABA,2533,337,254,335,DDA,25,FWT,2533,4,,25,US,1
0,,198,108,,8200,4,,1,SWT,8200,2532,2517,2471,DDA,30,FWT,8200,1,,30,US,1
0,,0,135,,7215,99,,1,ABA,7215,,8190,6512,DDA,45,FWT,7215,6,,45,US,1
0,,0,,,9500,99,,1,ABA,9500,37,37,37,FX,60,FWT,9500,,,60,US,1
0,,200,22,,5000,4,,1,SWT,5000,4417,75,1500,FX,125,FWT,5000,29,,25,US,1
0,,0,184,,10500,99,,1,SWT,10500,2567,1817,43,DDA,55,FWT,10500,1,,55,US,1
0,,0,,,99000,1,,1,SWT,99000,2491,2392,2426,DDA,55,FWT,99000,,,55,IL,1
0,,788,166,,56230,4,,1,ABA,56230,1963,1954,1958,FX,35,FWT,56230,35,,35,US,1
0,,0,261,,5000,15,,1,ABA,5000,,3236,26,FX,63,FWT,5000,24,,63,CA,1
1,,208,,,900,1,,1,ABA,900,425,351,425,DDA,-45,FWT,900,56,,-55,CA,1
0,,13,,,10000,15,,1,ABA,10000,455,442,454,DDA,60,FWT,10000,,,60,US,1
0,,0,708,,10000,15,,1,BIC,10000,2278,2013,2090,,50,FWT,10000,2,,50,us,1
0,,0,341,,15300,99,,1,BIC,15300,4696,1475,2067,,70,FWT,15300,25,,70,US,1
0,,672,151,,19300,1,,1,SWT,19300,,8711,3306,DDA,50,FWT,19300,1,,50,us,1
0,,9,14,,1500,1,,1,SWT,1500,71,45,70,DDA,65,FWT,1500,0,,65,US,1
0,,125,80,,18920,3,,1,SWT,18920,2343,571,514,DDA,50,FWT,18920,107,,50,US,1
0,,1300,45,,31250,15,,1,SWT,31250,,2829,3338,DDA,50,FWT,31250,18,,50,US,1
0,,5,32,,24000,99,,1,BIC,24000,2314,2299,2304,,85,FWT,24000,17,,85,us,1
0,,0,277,,33000,15,,1,ABA,33000,2265,3803,1821,DDA,55,FWT,33000,1,,55,US,1
0,,0,125,,9000,4,,1,ABA,9000,2323,2308,2322,FX,55,FWT,9000,32,,55,US,1
0,,909,536,250000,25000,99,25000,1,ABA,25000,1793,634,1792,DDA,5,FWT,25000,0,,5,ca,1
0,,1888,149,,1000,3,,1,SWT,1000,3012,514,530,DDA,95,FWT,1000,39,,95,US,1
0,,0,88,,49500,1,,1,ABA,49500,,8731,5003,DDA,55,FWT,49500,19,,55,US,1
0,,191,143,,156000,4,,1,SWT,156000,,3778,3073,DDA,35,FWT,156000,116,,35,US,1
0,,52,,,1400,99,,1,SWT,1400,242,215,241,DDA,100,FWT,1400,,,100,DE,1
0,,292,353,,35000,99,,1,ABA,35000,,9274,,FX,40,FWT,35000,8,,30,US,1
0,,0,,,785,3,,1,ABA,785,2559,37,37,DDA,60,FWT,785,760,,60,CA,1
0,,0,,,5000,99,,1,ABA,5000,59,59,58,DDA,50,FWT,5000,,,50,US,1
0,,0,290,,39920,99,,1,SWT,39920,3099,3027,761,DDA,70,FWT,39920,41,,70,us,1
0,,0,293,,10000,4,,1,SWT,10000,,8919,2617,DDA,70,FWT,10000,13,,70,us,1
0,,0,417,,15000,3,,1,SWT,15000,2841,1156,2609,DDA,65,FWT,15000,9,,65,US,1
0,,171,425,,17500,4,,1,ABA,17500,4082,4081,2542,DDA,30,FWT,17500,38,,30,TW,1
0,,0,55,,12000,4,,1,ABA,12000,4548,228,481,DDA,70,FWT,12000,544,,70,US,1
0,,0,,,5571.91,15,,1,SWT,5571.91,2544,793,20,DDA,60,FWT,5571.91,,,60,US,1
0,,0,203,,2290,99,,1,SWT,2290,,5254,6851,,40,FWT,2290,68,,40,IL,1
0,,10,618,,20000,99,,1,SWT,10000,2551,2536,2550,DDA,30,FWT,10000,27,,30,US,1
0,,0,75,,997,3,,1,ABA,997,5291,2019,4143,DDA,35,FWT,997,25,,35,US,1
0,,0,359,,10000,4,,1,ABA,10000,5732,4729,2994,DDA,55,FWT,10000,149,,55,IL,1
0,,0,220,,38000,99,,1,SWT,38000,2143,473,2143,DDA,93,FWT,38000,0,,93,US,1
0,,0,114,,25000,4,,1,SWT,25000,2588,25,,DDA,70,FWT,25000,110,,70,US,1
0,,0,,,950,99,,1,ABA,950,307,291,20,DDA,30,FWT,950,0,,20,US,1
0,,0,,,3200,99,,1,ABA,3200,,5964,1406,DDA,25,FWT,3200,682,,25,US,1
0,,950,307,,31000,15,,1,ABA,31000,,5324,3012,DDA,135,FWT,31000,68,,35,US,1
0,,0,226,,6568,15,,1,SWT,6568,2606,2591,2263,DDA,65,FWT,6568,11,,65,US,1
0,,4,77,,40000,4,,1,SWT,40000,2615,2600,4,DDA,103,FWT,40000,15,,103,,1
0,,0,,,3000,1,,1,ABA,3000,1610,997,818,DDA,25,FWT,3000,,,25,US,1
0,,0,258,,9000,3,,1,SWT,9000,2337,1587,855,DDA,50,FWT,9000,1,,50,US,1
0,,0,178,,5000,3,,1,BIC,5000,2101,550,2037,DDA,165,FWT,5000,9,,65,US,1
0,,11,80,,48792,15,,1,BIC,48792,,370,964,DDA,70,FWT,48792,5,,70,US,1
0,,252,,,22500,15,,1,SWT,22500,966,284,275,DDA,110,FWT,22500,245,,10,US,1
0,,939,442,,3000,4,,1,ABA,3000,1172,739,1114,DDA,15,FWT,3000,5,,15,ca,1
0,,0,249,,200000,99,,1,ABA,100000,2310,530,2303,DDA,50,FWT,100000,0,,50,US,1
0,,0,,,1500,99,,1,SWT,1500,14,8,14,DDA,55,FWT,1500,13,,55,US,1
0,,1257,181,,5000,4,,1,ABA,5000,,1148,1045,DDA,-5,FWT,5000,75,,-5,US,1
0,,0,616,,12750,1,,1,SWT,12750,2551,2536,892,DDA,98,FWT,12750,8,,88,US,1
0,,0,191,,22000,3,,1,SWT,22000,3569,11119,1700,DDA,65,FWT,22000,23,,55,US,1
1,,958,737,75000,5000,15,5000,1,ABA,5000,,5817,4046,DDA,100,FWT,5000,97,,0,us,1
0,,5,,,120000,1,,1,ABA,120000,6523,6523,2661,FX,30,FWT,120000,169,,30,US,1
0,,14,13,,50020,99,,1,SWT,50020,14,1662,14,DDA,215,FWT,50020,54,,115,US,1
0,,0,,,3400,99,,1,SWT,3400,34,22,34,None,70,FWT,3400,,,70,IL,1
0,,0,,,6000,99,,1,ABA,6000,855,29,305,DDA,40,FWT,6000,3,,30,US,1
0,,560,294,,1500,99,,1,SWT,1500,,380,2992,DDA,43,FWT,1500,219,,43,,1
0,,0,,,8000,3,,1,ABA,8000,313,296,313,FX,60,FWT,8000,,,60,,1
0,,0,,,3000,15,,1,ABA,3000,61,61,60,,65,FWT,3000,,,65,US,1
0,,1,88,,126000,99,,1,ABA,56000,4015,4014,4013,DDA,90,FWT,56000,16,,90,US,1
1,,68,,,45000,4,,1,ABA,45000,73,1472,73,DDA,-25,FWT,45000,,,-35,VE,1
0,,39,480,,110500,15,,1,ABA,110500,2466,2451,1412,DDA,40,FWT,110500,46,,30,US,1
0,,0,663,,5000,4,,1,SWT,5000,2453,2438,2452,FX,40,FWT,5000,4,,40,ca,1
0,,0,,,12000,15,,1,SWT,12000,5838,6899,45,FX,60,FWT,12000,,,60,US,1
0,,953,601,6714380,300000,99,300000,1,SWT,300000,5346,7024,2817,DDA,20,FWT,300000,5,,10,US,1
0,,0,,,600,99,,1,ABA,600,168,156,167,DDA,95,FWT,600,,,95,GR,1
0,,0,,,40000,3,,1,SWT,40000,2511,2504,413,DDA,40,FWT,40000,13,,40,US,1
1,,701,88,,20000,4,,1,SWT,20000,5718,5637,2555,DDA,-25,FWT,20000,138,,-25,CA,1
0,,0,,,245020,1,,1,SWT,245020,181,31,180,FX,55,FWT,245020,,,55,US,1
0,,723,561,,75000,99,,1,ABA,75000,3801,1034,2585,DDA,35,FWT,75000,4,,35,CA,1
0,,138,402,,3000,4,,1,ABA,3000,4048,4047,2508,DDA,15,FWT,3000,4,,15,us,1
1,,38,,,66000,99,,1,ABA,66000,6556,6556,2694,FX,-35,FWT,66000,202,,-35,US,1
0,21984.4,1,,,46414.69,15,,1,SWT,21419.4,,6171,840,FX,35,FWT,21419.4,,21419.4,35,US,1
0,,0,33,,30000,3,,1,ABA,30000,1064,530,1063,DDA,70,FWT,30000,,,70,PH,1
0,,8,479,,2800,15,,1,ABA,2800,2554,2539,,DDA,35,FWT,2800,8,,35,us,1
0,,0,,,87800,15,,1,SWT,87800,2842,935,2836,,75,FWT,87800,703,,75,US,1
0,,582,,,20000,1,,1,SWT,20000,1301,743,683,DDA,120,FWT,20000,376,,120,US,1
0,,8,206,,52859,99,,1,SWT,52859,,8759,6737,FX,70,FWT,52859,29,,70,us,1
0,,3,27,,7500,4,,1,ABA,7500,363,62,,FX,103,FWT,7500,38,,103,ca,1
0,,0,,,5000,1,,1,SWT,5000,213,212,213,DDA,45,FWT,5000,,,45,,1
0,,0,266,,10000,4,,1,SWT,10000,2418,37,356,FX,50,FWT,10000,17,,50,us,1
0,,427,316,,9673.12,3,,1,SWT,9673.12,6257,8089,4238,DDA,160,FWT,9673.12,28,,60,US,1
1,,100,21,,1935,3,,1,SWT,1935,639,382,627,DDA,5,FWT,1935,12,,5,US,1
0,,174,65,,5312,99,,1,ABA,2656,3729,536,960,DDA,20,FWT,2656,6,,20,US,1
0,,0,65,,45300,15,,1,SWT,45300,2356,8732,,DDA,70,FWT,45300,16,,70,US,1
0,,0,183,,10000,3,,1,ABA,10000,,731,7277,DDA,55,FWT,10000,7,,55,US,1
0,,0,97,,26400,4,,1,ABA,26400,2408,1081,2401,DDA,93,FWT,26400,193,,93,US,1
0,,0,350,,30000,4,,1,SWT,30000,2376,2361,920,DDA,55,FWT,30000,4,,55,US,1
0,,0,,,4900,15,,1,SWT,4900,686,12,12,DDA,55,FWT,4900,,,55,US,1
0,,0,117,,17000,3,,1,SWT,17000,,444,1673,DDA,65,FWT,17000,58,,55,US,1
0,,15,29,,3190,3,,1,ABA,3190,484,109,477,,210,FWT,3190,19,,210,ET,1
0,,2,300,,22500,1,,1,SWT,22500,2559,2544,2558,DDA,50,FWT,22500,1,,50,US,1
1,,69,17,,20000,1,,1,ABA,20000,,6322,1326,DDA,-25,FWT,20000,152,,-25,US,1
0,,924,13,400000,7000,4,7000,1,SWT,7000,2856,3265,,DDA,20,FWT,7000,,,20,IL,1
0,,1440,333,,23170,99,,1,SWT,23170,4739,3458,1608,DDA,53,SWF,20000,28,,53,US,1
0,,7,150,,11000,3,,1,ABA,11000,,5038,4060,DDA,55,FWT,11000,15,,55,,1
0,,168,50,,20100,99,,1,SWT,5100,3962,46,169,FX,55,FWT,5100,,,55,US,1
0,,902,309,,1620,3,,1,SWT,1620,6143,1069,,DDA,10,FWT,1620,3,,10,,1
0,,182,,,11305,4,,1,SWT,11305,706,626,706,DDA,20,FWT,11305,,,20,us,1
0,,433,,,100000,1,,1,SWT,100000,436,430,435,DDA,120,FWT,100000,433,,20,CA,1
1,,66,44,,200000,1,,1,ABA,200000,1008,992,1008,FX,-25,FWT,200000,0,,-25,US,1
1,,25,103,,6300,3,,1,ABA,6300,3121,212,456,FX,-35,FWT,6300,27,,-35,US,1
0,,1,93,,65000,4,,1,SWT,65000,,3279,,DDA,68,FWT,65000,9,,68,US,1
0,,0,1535,,1665,15,,1,ABA,1665,2484,2469,813,DDA,30,FWT,1665,14,,30,US,1
0,,0,,,5020,4,,1,SWT,5020,260,194,94,DDA,63,FWT,5020,37,,63,US,1
0,,6,,,4000,1,,1,ABA,4000,66,66,65,DDA,30,FWT,4000,,,30,us,1
0,,0,98,,500,99,,1,SWT,500,631,922,631,DDA,35,FWT,500,9,,35,US,1
0,,1008,351,410000,200000,1,200000,1,ABA,200000,2976,220,92,FX,45,FWT,200000,14,,35,US,1
0,,193,144,,167000,15,,1,SWT,167000,,3781,3075,DDA,35,FWT,167000,119,,35,US,1
0,,0,259,,7200,4,,1,ABA,7200,2404,1180,2247,,55,FWT,7200,0,,45,US,1
0,,1313,499,,80000,3,,1,ABA,80000,,6255,2162,None,10,FWT,80000,13,,0,US,1
0,,0,65,,40544,99,,1,ABA,40544,,449,5327,DDA,55,FWT,40544,54,,55,ca,1
1,,729,133,,53220,99,,1,SWT,53220,1509,1381,1477,FX,25,FWT,53220,4,,25,US,1
0,,0,,,10000,15,,1,SWT,10000,19,19,19,DDA,85,FWT,10000,,,85,us,1
0,,0,,,100000,15,,1,ABA,100000,175,88,174,DDA,40,FWT,100000,,,40,US,1
0,,1152,84,8000,4000,4,4000,1,SWT,4000,3929,1185,957,DDA,110,FWT,4000,0,,10,US,1
0,,17,60,,700,1,,1,SWT,700,,8783,3299,DDA,55,FWT,700,410,,55,,1
0,,620,175,,43000,99,,1,ABA,43000,2208,1069,1028,FX,0,FWT,43000,71,,0,US,1
0,,0,,,4000,1,,1,SWT,4000,435,353,435,FX,45,FWT,4000,161,,45,US,1
1,10900,127,15,,15900,99,,1,ABA,5000,4344,2,1427,DDA,67,FWT,5000,91,5000,67,US,1
0,,0,338,,16500,99,,1,SWT,16500,,691,6716,FX,50,FWT,16500,11,,50,us,1
0,,6,262,,2000,99,,1,SWT,2000,2344,1594,862,FX,35,FWT,2000,8,,35,US,1
0,,311,,,5000,4,,1,ABA,5000,336,317,312,DDA,30,FWT,5000,,,30,us,1
0,,1853,103,,4000,3,,1,SWT,4000,,8725,8396,FX,20,FWT,4000,2,,20,US,1
0,,857,253,,22500,3,,1,SWT,22500,4559,4104,2122,DDA,60,FWT,22500,36,,60,US,1
0,,0,52,,13200,4,,1,ABA,13200,1141,115,812,FX,170,FWT,13200,126,,70,us,1
1,,40,16,,9000,3,,1,BIC,9000,37,515,36,DDA,25,FWT,9000,35,,25,US,1
0,,52,,,1800,99,,1,BIC,1800,,3681,3853,DDA,110,FWT,1800,0,,100,US,1
0,,40,169,,3900,1,,1,SWT,3900,,6622,885,DDA,20,FWT,3900,6,,20,TW,1
0,,146,390,,7500,99,,1,ABA,7500,2298,686,5,FX,30,FWT,7500,2,,30,US,1
0,,0,316,,44600,15,,1,SWT,44600,,6128,1683,DDA,55,FWT,44600,0,,55,US,1
0,,294,,,18000,4,,1,ABA,18000,1009,327,318,FX,40,FWT,18000,288,,40,US,1
0,,790,,,24486,4,,1,SWT,24486,6000,2798,,DDA,48,FWT,24486,8,,48,us,1
0,,64,,,12500,1,,1,SWT,12500,2596,618,2596,FX,40,FWT,12500,68,,40,CA,1
0,,144,85,,8000,99,,1,ABA,8000,5990,120,2458,DDA,35,FWT,8000,38,,35,,1
0,,1206,708,,21097.5,99,,1,SWT,21097.5,3598,557,3567,FX,55,SWF,75000,6,,55,US,1
0,,0,,,500,4,,1,ABA,500,58,26,56,FX,40,FWT,500,,,40,US,1
0,,0,206,,7500,99,,1,ABA,7500,,3321,2424,DDA,55,FWT,7500,,,55,US,1
0,,4,55,,31500,3,,1,SWT,31500,,10484,4071,DDA,70,FWT,31500,103,,70,,1
0,,186,52,,8050,99,,1,SWT,8050,3981,65,187,DDA,50,FWT,8050,,,50,ca,1
0,,994,48,,20000,99,,1,ABA,20000,1464,1437,1463,DDA,5,FWT,20000,174,,5,US,1
1,,32,64,,54300,4,,1,ABA,54300,2424,134,2423,DDA,-25,FWT,54300,566,,-25,US,1
0,,0,20,,1258,1,,1,SWT,1258,799,151,484,DDA,65,FWT,1258,,,65,US,1
0,,14,30,,35000,99,,1,ABA,35000,236,178,229,DDA,55,FWT,35000,16,,55,US,1
0,,295,,,36000,1,,1,ABA,18000,1009,327,318,,10,FWT,18000,0,,10,US,1
0,,0,303,,3300,4,,1,ABA,3300,6539,535,6405,,35,FWT,3300,1,,35,US,1
0,,0,32,,3600,4,,1,ABA,3600,735,366,,DDA,55,FWT,3600,264,,55,US,1
0,21746,0,128,,43492,3,,1,ABA,21746,2455,2440,2377,DDA,75,FWT,21746,0,21746,75,ET,1
0,,703,523,,7025.16,1,,1,SWT,7025.16,3781,1014,2565,FX,40,FWT,7025.16,0,,40,CA,1
0,,0,,,1000,3,,1,SWT,1000,1749,1704,1740,FX,55,FWT,1000,,,55,US,1
0,,78,,,15500,99,,1,SWT,15500,83,1482,83,DDA,65,FWT,15500,,,55,us,1
0,,7,,,6000,3,,1,ABA,6000,449,436,448,FX,50,FWT,6000,,,50,US,1
0,,0,228,,2200,15,,1,ABA,2200,2494,2479,2081,,10,FWT,2200,136,,10,US,1
0,,0,183,,30000,99,,1,ABA,30000,,11119,2503,FX,55,FWT,30000,23,,55,ca,1
1,,48,,,25000,4,,1,ABA,25000,113,108,111,DDA,-35,FWT,25000,,,-35,US,1
1,,331,91,,200000,4,,1,ABA,200000,2427,774,2400,DDA,25,FWT,200000,13,,25,US,1
0,,0,260,,9500,15,,1,SWT,9500,,6710,1865,DDA,70,FWT,9500,64,,70,IL,1
0,,161,49,,3500,99,,1,ABA,3500,3955,39,162,DDA,35,FWT,3500,,,35,US,1
0,,0,19,,52290.02,1,,1,ABA,52290.02,1531,1464,126,DDA,70,FWT,52290.02,795,,70,us,1
1,,113,253,,30020,15,,1,SWT,30020,113,5436,113,FX,255,FWT,30020,32,,255,ET,1
0,,0,76,,1000,4,,1,SWT,1000,2610,2595,603,DDA,63,FWT,1000,10,,63,US,1
0,,0,95,,15000,1,,1,ABA,15000,1656,191,1649,DDA,70,FWT,15000,,,70,US,1
0,,0,,,1750,99,,1,ABA,1750,410,156,322,DDA,75,FWT,1750,335,,65,US,1
0,,349,33,,10000,4,,1,ABA,5000,365,81,293,DDA,40,FWT,5000,87,,40,US,1
0,,0,,,147000,99,,1,SWT,147000,2364,2366,974,FX,55,FWT,147000,7,,55,US,1
0,,0,,,1500,4,,1,SWT,1500,32,12,32,DDA,40,FWT,1500,14,,40,,1
0,,0,180,,49800,3,,1,ABA,49800,2386,3827,,FX,55,FWT,49800,3,,55,CA,1
1,,76,84,,40000,4,,1,ABA,40000,,5594,5395,DDA,-25,FWT,40000,75,,-25,US,1
1,,1155,349,,85415,4,,1,ABA,85415,,392,1827,FX,48,FWT,85415,0,,48,us,1
0,,0,,,1070,15,,1,ABA,1070,2433,2418,19,FX,20,FWT,1070,525,,20,ca,1
0,,0,102,,34000,3,,1,SWT,34000,,2887,7074,DDA,70,FWT,34000,0,,70,CA,1
0,,0,,,2120,3,,1,BIC,2120,3664,753,0,FX,73,FWT,2120,,,73,US,1
0,,100,,,1101,99,,1,BIC,1101,528,213,528,DDA,20,FWT,1101,233,,20,PH,1
0,,85,29,,15000,1,,1,BIC,15000,156,68,156,DDA,135,FWT,15000,0,,35,US,1
0,,0,553,,49000,1,,1,ABA,49000,,3736,,DDA,50,FWT,49000,7,,50,US,1
0,,48,491,,100000,99,,1,ABA,100000,2474,2459,1,,60,FWT,100000,54,,50,US,1
0,,0,65,,55520,99,,1,ABA,14976,,450,5328,DDA,60,FWT,14976,54,,60,ca,1
1,2500,196,440,,5000,1,,1,ABA,2500,4107,4106,2567,DDA,22,FWT,2500,0,2500,22,US,1
0,,0,219,,2500,99,,1,ABA,2500,8,1033,8,DDA,90,FWT,2500,93,,90,CA,1
0,,126,246,,121264,15,,1,SWT,121264,2545,249,1380,DDA,55,SWF,110000,0,,55,US,1
1,,666,195,,4900,15,,1,SWT,4900,888,885,774,DDA,110,FWT,4900,565,,10,US,1
0,,0,279,,115713.63,99,,1,ABA,115713.63,,3782,1202,,25,FWT,115713.63,22,,25,US,1
0,,266,174,,15285,3,,1,SWT,15285,,5467,5691,DDA,30,FWT,15285,0,,30,,1
0,,852,10,,400000,15,,1,SWT,400000,2784,3193,,DDA,115,FWT,400000,,,115,US,1
0,,0,708,,1040,99,,1,SWT,1040,4107,4910,4078,FX,30,FWT,1040,0,,30,US,1
0,,196,440,,2500,15,,1,ABA,2500,4107,4106,2567,DDA,15,FWT,2500,0,,15,US,1
0,,0,365,,25000,15,,1,SWT,25000,2592,6231,2591,DDA,50,FWT,25000,0,,50,us,1
0,,792,209,45371.29,10100,99,10100,1,ABA,10100,6568,1782,6543,DDA,10,FWT,10100,80,,10,US,1
0,,0,,,7500,15,,1,ABA,7500,2561,2546,,DDA,58,FWT,7500,,,58,US,1
0,,0,,,2400,4,,1,ABA,2400,1477,838,13,DDA,30,FWT,2400,,,30,,1
0,,1713,49,,140000,99,,1,SWT,140000,2608,2593,68,DDA,45,FWT,140000,19,,45,US,1
0,,0,,,22000,15,,1,SWT,22000,613,13,604,DDA,60,FWT,22000,6,,60,US,1
0,,0,177,,4100,15,,1,ABA,4100,3220,1047,1504,DDA,155,FWT,4100,217,,55,US,1
1,,281,81,600000,6725,99,6725,1,SWT,6725,2540,1979,2323,FX,10,FWT,6725,2,,10,US,1
0,,9,106,,14000,99,,1,SWT,14000,2406,5825,2405,FX,55,FWT,14000,2,,55,US,1
0,,28,,,5700,1,,1,ABA,5700,87,8,87,,10,FWT,5700,,,10,US,1
0,,0,172,,3000,4,,1,SWT,3000,2540,2188,49,DDA,135,FWT,3000,0,,35,US,1
0,,86,,,1220,4,,1,SWT,1220,129,88,118,DDA,65,SWF,1220,,,65,US,1
0,,27,213,,52000,15,,1,ABA,52000,4152,3970,,DDA,30,FWT,52000,20,,30,US,1
0,,0,122,,45500,1,,1,SWT,45500,2459,2444,,DDA,55,FWT,45500,21,,55,US,1
0,,0,307,,26700,15,,1,ABA,26700,,789,4886,FX,50,FWT,26700,8,,50,US,1
0,,0,87,,42600,4,,1,ABA,42600,4013,4012,4011,DDA,70,FWT,42600,14,,70,us,1
0,,43,14,,4400,15,,1,SWT,4400,4955,206,2487,DDA,100,FWT,4400,30,,100,US,1
0,,0,277,,13000,1,,1,ABA,13000,,639,1501,FX,55,FWT,13000,4,,55,US,1
1,,721,132,,45320,1,,1,SWT,45320,1501,1373,1469,None,25,FWT,45320,18,,25,US,1
0,,0,200,,34020,99,,1,SWT,34020,6075,1827,1058,DDA,70,FWT,34020,114,,70,US,1
0,,0,34,,32200.29,4,,1,ABA,32200.29,4037,3764,4036,DDA,90,FWT,32200.29,75,,90,IL,1
0,,1188,123,,12800,3,,1,SWT,12800,1466,1338,1434,DDA,50,FWT,12800,173,,50,CA,1
1,,1010,467,5099116.7,250000,15,250000,1,ABA,250000,2567,4214,3449,DDA,-5,FWT,250000,3,,-5,us,1
0,,1,17,,14812.47,1,,1,ABA,11312.47,1524,1336,,DDA,90,FWT,11312.47,387,,90,US,1
0,,186,117,,23900,1,,1,SWT,23900,,8912,8583,DDA,35,SWF,23900,6,,35,us,1
0,,0,571,,39500,1,,1,SWT,39500,6520,6734,1134,DDA,70,FWT,39500,64,,70,US,1
0,,0,55,,1000,1,,1,SWT,1000,6623,131,2443,DDA,75,FWT,1000,24,,75,US,1
0,,0,,,4700,3,,1,ABA,4700,,45,177,,45,FWT,4700,5,,45,US,1
0,,0,73,,114703.96,1,,1,SWT,57351.98,36,1467,36,DDA,60,FWT,57351.98,31,,60,US,1
0,,0,192,,97000,99,,1,SWT,97000,,5947,3740,DDA,55,FWT,97000,196,,55,ET,1
0,,0,,,1825,3,,1,ABA,1825,564,505,556,DDA,40,FWT,1825,,,40,US,1
0,,3,,,600,1,,1,ABA,600,171,159,170,DDA,95,FWT,600,,,95,US,1
0,,5,88,,18000,99,,1,ABA,18000,4019,4018,4017,None,95,FWT,18000,20,,95,us,1
0,,714,546,,15000,4,,1,ABA,15000,3793,1026,2577,DDA,35,FWT,15000,12,,35,US,1
